fecha,sku,qty
2024-08-03,CODU025,1
2024-08-03,COMR015,1
2024-08-03,COMR028,1
2024-08-03,ANDV003,1
2024-08-03,CODU017,1
2024-08-03,COKA019,1
2024-08-03,CODU022,1
2024-08-03,CODU018,1
2024-08-03,COLA015,2
2024-08-03,ANDV001,3
2024-08-03,ANSD005,1
2024-08-02,COKA013,3
2024-08-01,COKA018,1
2024-08-01,ARDU014,2
2024-08-01,ARLA011,1
2024-08-01,ARSD005,1
2024-08-01,ARDU019,1
2024-08-01,COLA029,1
2024-08-01,COSD004,1
2024-08-01,ARDU011,1
2024-08-01,COLA001,1
2024-07-31,ARSS006,1
2024-07-31,PUSD009,1
2024-07-31,COSD011,1
2024-07-31,COLA020,1
2024-07-30,CODU008,1
2024-07-30,ARMR005,1
2024-07-30,COMR028,1
2024-07-30,ARDU021,1
2024-07-30,ARDU004,1
2024-07-30,ARSD007,1
2024-07-29,COKA014,1
2024-07-29,COMR028,1
2024-07-29,PASHNA05,1
2024-07-29,ARLA008,1
2024-07-29,COLA020,1
2024-07-29,COSS003,1
2024-07-29,ARLA011,1
2024-07-28,ARSS002,1
2024-07-28,ANKA028,1
2024-07-28,ANSD005,1
2024-07-28,ARLA002,3
2024-07-27,ARLA011,1
2024-07-27,ARDU024,1
2024-07-27,COLA020,1
2024-07-27,COLA018,1
2024-07-27,COLA021,1
2024-07-27,ARLA008,1
2024-07-27,COLA005,1
2024-07-27,ANSD016,1
2024-07-27,ARSS006,1
2024-07-27,ARSS005,1
2024-07-27,ARDU026,1
2024-07-27,COLA001,1
2024-07-27,ANSD016,1
2024-07-26,COKA004,1
2024-07-26,COKA018,1
2024-07-26,COKA012,1
2024-07-26,CODU001,1
2024-07-26,ARDU002,1
2024-07-26,ARDU006,1
2024-07-26,CODU010,1
2024-07-26,ARDU020,1
2024-07-26,ACVI007,1
2024-07-26,ANDV001,2
2024-07-25,COSS005,1
2024-07-25,COSS006,1
2024-07-25,CODU027,1
2024-07-25,COLA029,1
2024-07-25,COLA026,1
2024-07-25,COLA019,1
2024-07-25,COSS002,1
2024-07-25,COLA018,1
2024-07-25,COLA007,1
2024-07-25,ARSS005,1
2024-07-25,ARSD012,1
2024-07-25,ARDU018,1
2024-07-25,ARDU017,1
2024-07-25,ARDU003,1
2024-07-25,COKA018,1
2024-07-24,ACRA006,1
2024-07-24,PUSD010,1
2024-07-24,ARSS006,1
2024-07-24,ANKA027,1
2024-07-24,ARDU001,2
2024-07-24,ARDU019,1
2024-07-24,COMR027,1
2024-07-24,CODU020,1
2024-07-24,COMR008,1
2024-07-24,COLA008,1
2024-07-24,ARSD008,1
2024-07-24,ARSD012,1
2024-07-24,ARSS002,1
2024-07-24,ARMR005,1
2024-07-23,COSD023,2
2024-07-22,ARSS005,1
2024-07-22,CODU008,1
2024-07-22,ARMR006,1
2024-07-22,ARDR004,1
2024-07-21,COLA028,1
2024-07-21,COMR023,1
2024-07-21,ARSD009,1
2024-07-21,COKA005,1
2024-07-21,COLA009,3
2024-07-20,ANDU004,1
2024-07-20,ARDU027,1
2024-07-20,PUKA013,1
2024-07-20,COKA018,1
2024-07-20,COLA029,1
2024-07-19,COSD011,1
2024-07-19,COSS006,1
2024-07-19,ARSS005,1
2024-07-19,PUDU006,1
2024-07-19,PASHVE04,1
2024-07-19,PASHNA05,1
2024-07-19,ANDU004,1
2024-07-17,ANKA027,1
2024-07-17,COKA026,1
2024-07-17,COMR008,1
2024-07-16,CODU008,1
2024-07-16,ARDU006,1
2024-07-16,PUKA017,1
2024-07-16,CODU015,1
2024-07-16,ARLA011,1
2024-07-16,ARDU015,1
2024-07-16,ANKA026,3
2024-07-16,COLA025,1
2024-07-16,COLA005,1
2024-07-16,PUKA007,1
2024-07-16,COLA028,1
2024-07-16,ARLA011,1
2024-07-16,COLA020,1
2024-07-16,ARSS004,1
2024-07-16,CONLA001,1
2024-07-16,ARLA008,1
2024-07-16,ACTOPES,1
2024-07-15,ACVI007,1
2024-07-15,COSD014,1
2024-07-15,ARSS004,1
2024-07-15,CODU018,1
2024-07-15,ARKA024,1
2024-07-14,ARKA022,1
2024-07-14,COKA034,1
2024-07-14,COSD023,3
2024-07-14,CODU021,1
2024-07-14,ARSS005,1
2024-07-13,ARLA012,1
2024-07-13,COKA018,1
2024-07-13,ARSD004,1
2024-07-13,COSD017,1
2024-07-13,PUDU007,1
2024-07-13,COKA012,1
2024-07-13,CODU026,1
2024-07-12,ANKA028,1
2024-07-12,ARLA006,2
2024-07-12,COSD007,2
2024-07-11,COSD036,1
2024-07-11,ANSD016,1
2024-07-11,PUSD010,1
2024-07-10,ARSS005,1
2024-07-10,COSS006,1
2024-07-10,COSS006,1
2024-07-10,ACVI001,1
2024-07-10,ACVI002,1
2024-07-10,PUSD010,1
2024-07-10,ACVI001,1
2024-07-10,COSD013,1
2024-07-10,ARKA013,1
2024-07-10,ACTOPES,1
2024-07-08,ARLA011,1
2024-07-08,COLA019,1
2024-07-07,ARSD010,1
2024-07-07,ANKA025,1
2024-07-07,PUDU006,1
2024-07-07,ANDU002,1
2024-07-07,CODU016,1
2024-07-05,CODU008,1
2024-07-05,ARLA008,1
2024-07-05,ARDU008,1
2024-07-05,PUDU002,1
2024-07-05,ACRA004,1
2024-07-05,ANDV002,1
2024-07-05,ANDU006,1
2024-07-05,ANDV003,1
2024-07-05,ANSD007,1
2024-07-05,ANSD006,1
2024-07-05,ANDU002,1
2024-07-05,ANSD005,1
2024-07-05,COMR012,1
2024-07-05,CODU016,1
2024-07-05,COKA002,1
2024-07-05,ARDR002,1
2024-07-04,ARSD001,1
2024-07-04,COSD023,1
2024-07-04,ARKA012,1
2024-07-04,ARSD004,1
2024-07-04,COMR007,1
2024-07-03,COLA002,1
2024-07-03,COLA019,1
2024-07-03,COLA006,1
2024-07-03,ARLA009,1
2024-07-03,COMR016,1
2024-07-03,COKA028,1
2024-07-03,ANKA026,1
2024-07-03,ANSD022,1
2024-07-03,PUSD010,1
2024-07-03,COSD020,1
2024-07-03,COLA021,1
2024-07-03,COSS005,1
2024-07-03,COLA005,1
2024-07-02,ARSD001,1
2024-07-02,PUSD009,1
2024-07-02,COSD011,1
2024-07-02,ANDV001,2
2024-07-01,PASHVIO06,1
2024-07-01,PASHNE07,1
2024-07-01,PASHCA08,1
2024-07-01,COKA032,4
2024-07-01,PASHMA02,1
2024-06-30,ARLA012,1
2024-06-30,ACRA005,1
2024-06-29,ACPE001,1
2024-06-29,COLA001,1
2024-06-29,ARLA001,1
2024-06-29,ACTOPES,1
2024-06-29,PUSD010,1
2024-06-29,ACRA002,1
2024-06-29,ACRA005,1
2024-06-29,COLA008,1
2024-06-29,COSS006,1
2024-06-29,COMR025,1
2024-06-28,COKA003,1
2024-06-28,ACTOPES,2
2024-06-28,ACVI002,2
2024-06-28,ARDU015,1
2024-06-28,COKA034,1
2024-06-28,ARKA022,1
2024-06-28,ARDU001,1
2024-06-28,CODU005,1
2024-06-27,COMR010,1
2024-06-27,CODR002,1
2024-06-27,CODR001,1
2024-06-27,ANDR002,1
2024-06-27,ANSD022,1
2024-06-27,COKA016,2
2024-06-26,ACVI001,1
2024-06-26,ANSD006,1
2024-06-26,CODU014,1
2024-06-26,COKA012,1
2024-06-26,COSD011,1
2024-06-26,COSS006,1
2024-06-26,ANKA025,1
2024-06-26,ARSS005,1
2024-06-25,COSD024,2
2024-06-25,COKA001,1
2024-06-25,COKA019,1
2024-06-24,COSD022,1
2024-06-24,ANSD005,2
2024-06-24,CODU012,1
2024-06-24,CONLA001,2
2024-06-24,ARMF002,1
2024-06-24,ARLA008,1
2024-06-23,ARDU003,1
2024-06-23,ARDU001,1
2024-06-23,ACVI001,1
2024-06-23,ARKA009,2
2024-06-22,ARDU008,1
2024-06-22,ARDU001,1
2024-06-22,ARDU017,1
2024-06-22,COLA018,1
2024-06-21,COKA032,1
2024-06-21,COLA002,1
2024-06-21,PASHMA02,1
2024-06-21,COSS006,1
2024-06-21,COKA015,2
2024-06-19,COMR022,1
2024-06-19,ARKA011,1
2024-06-19,COSD009,1
2024-06-19,ARSD012,1
2024-06-19,ANKA025,1
2024-06-18,ARDU009,1
2024-06-18,ARDU003,1
2024-06-18,COSD021,1
2024-06-18,COKA007,1
2024-06-17,COMR016,1
2024-06-17,COMR008,1
2024-06-17,COLA009,1
2024-06-17,ARSS004,5
2024-06-16,COMR025,2
2024-06-15,COSD011,1
2024-06-15,CODU026,2
2024-06-14,COKA018,1
2024-06-14,COKA004,1
2024-06-14,COSD011,1
2024-06-14,COKA007,2
2024-06-12,PASHVIO06,1
2024-06-12,CODU017,1
2024-06-12,ARDU015,1
2024-06-12,COKA026,1
2024-06-12,COSD014,1
2024-06-12,COKA003,1
2024-06-12,ARDU011,2
2024-06-12,COKA015,1
2024-06-12,COLA005,1
2024-06-12,CODU010,1
2024-06-11,ARDU017,1
2024-06-11,COMR024,1
2024-06-11,ACPA014,1
2024-06-11,PUSD009,2
2024-06-11,ACVI001,1
2024-06-11,ACVI006,1
2024-06-11,ACPA002,1
2024-06-11,ACPA001,1
2024-06-11,ACVI005,1
2024-06-10,ANDV009,5
2024-06-10,COKA019,1
2024-06-10,COLA003,1
2024-06-09,COMR009,1
2024-06-09,ACVI006,1
2024-06-09,ACVI005,1
2024-06-09,ARSS002,3
2024-06-08,ACRA006,3
2024-06-08,ANKA027,1
2024-06-08,ANSD006,1
2024-06-08,COSD003,1
2024-06-08,COLA021,1
2024-06-08,COKA032,1
2024-06-08,COLA021,1
2024-06-08,ANSD005,1
2024-06-08,ANSD005,1
2024-06-07,COSS001,1
2024-06-07,CODU003,1
2024-06-07,ARDU026,1
2024-06-07,ANKA029,1
2024-06-06,ANDU003,1
2024-06-06,PASHVIO06,1
2024-06-06,PASHNE07,1
2024-06-06,ACVI006,1
2024-06-06,ANSD016,1
2024-06-06,ANKA025,1
2024-06-06,PUSD010,1
2024-06-06,COLA020,1
2024-06-06,COLA008,1
2024-06-06,ARDU012,1
2024-06-06,ARKA009,1
2024-06-06,COKA009,1
2024-06-06,PUDU001,1
2024-06-06,ANDU004,1
2024-06-06,CODU016,1
2024-06-06,ARDU019,1
2024-06-05,CODU011,1
2024-06-05,COKA001,1
2024-06-05,ARDU003,1
2024-06-05,CODU004,1
2024-06-05,COSD015,1
2024-06-05,COKA002,1
2024-06-05,PUMF008-2,1
2024-06-05,COSUCRE,1
2024-06-05,ARDU025,1
2024-06-05,ARDU021,1
2024-06-05,ARDU026,1
2024-06-05,ACVI002,1
2024-06-03,ARLA013,2
2024-06-03,COMR003,1
2024-06-03,COKA032,1
2024-06-03,PUKA007,1
2024-06-03,COLA006,1
2024-06-03,ARLA011,1
2024-06-02,ACVI005,1
2024-06-01,CODU013,1
2024-06-01,ANSD005,1
2024-06-01,COLA007,1
2024-05-31,ARDU010,1
2024-05-31,CODU001,1
2024-05-31,PUKA005,1
2024-05-31,COSD004,1
2024-05-31,COKA005,1
2024-05-31,COLA019,1
2024-05-31,ARDU014,1
2024-05-31,ARDU013,1
2024-05-30,COKA032,1
2024-05-30,COKA002,1
2024-05-30,ARMR005,1
2024-05-30,COMR025,1
2024-05-30,ARLA003,1
2024-05-30,COSUCRE,1
2024-05-30,COLA010,1
2024-05-30,COLA002,1
2024-05-30,ARLA001,1
2024-05-30,ANDV001,2
2024-05-30,COMR022,1
2024-05-30,ARLA010,1
2024-05-30,ACVI002,1
2024-05-30,PASHVE04,1
2024-05-29,COSS001,1
2024-05-28,ACPA014,1
2024-05-28,COKA001,1
2024-05-28,CODU014,1
2024-05-28,COLA028,1
2024-05-28,COMR016,1
2024-05-28,PUSD010,1
2024-05-26,CODU022,1
2024-05-26,COLA001,1
2024-05-26,CODU021,1
2024-05-26,CODU015,1
2024-05-25,COSD025,1
2024-05-25,COKA012,1
2024-05-25,COSD011,1
2024-05-25,CODU003,1
2024-05-25,COLA020,1
2024-05-25,ARLA011,1
2024-05-24,CODU022,1
2024-05-24,COMR016,1
2024-05-24,PUKA009,1
2024-05-24,ACRA003,1
2024-05-23,COSD009,1
2024-05-23,COSS004,1
2024-05-21,COLA005,1
2024-05-21,CODU015,1
2024-05-21,COLA018,1
2024-05-21,COMR004,2
2024-05-20,ACRA002,1
2024-05-20,ACRA006,1
2024-05-20,ACRA001,1
2024-05-20,ACRA004,1
2024-05-20,COSS006,1
2024-05-20,COMR022,1
2024-05-20,COMR023,1
2024-05-20,COMR018,1
2024-05-20,COKA019,1
2024-05-20,COKA014,1
2024-05-20,COKA007,1
2024-05-20,COLA015,1
2024-05-20,ARSS004,1
2024-05-20,ARSS001,1
2024-05-20,ARSS003,1
2024-05-20,PUKA013,1
2024-05-20,ACRA005,1
2024-05-20,COKA013,1
2024-05-19,COMR008,1
2024-05-18,COKA018,1
2024-05-18,COKA013,1
2024-05-18,COMR017,1
2024-05-18,ARLA011,1
2024-05-18,PUSD005,1
2024-05-18,PUSD009,1
2024-05-17,ACPA002,1
2024-05-16,ARLA006,1
2024-05-16,ARLA003,1
2024-05-16,ARLA008,1
2024-05-16,COLA021,1
2024-05-16,ANKA026,1
2024-05-16,ANDV009,2
2024-05-16,COSD022,1
2024-05-16,ARDU007,1
2024-05-16,CODU015,1
2024-05-16,PASHMA02,1
2024-05-16,COLA015,1
2024-05-16,COSD036,1
2024-05-15,COKA010,1
2024-05-15,COSD021,1
2024-05-15,COLA003,1
2024-05-15,CODU012,1
2024-05-15,COLA009,3
2024-05-15,ANDV010,2
2024-05-15,CODU027,1
2024-05-14,ACVI006,1
2024-05-14,PASHMA02,1
2024-05-14,ARSD004,1
2024-05-14,ARLA010,1
2024-05-14,COMR014,3
2024-05-13,CODU021,1
2024-05-13,COKA002,1
2024-05-13,ANSD006,1
2024-05-13,COKA017,1
2024-05-13,CONLA001,1
2024-05-13,ARDU027,1
2024-05-13,COMR012,2
2024-05-12,ARLA002,1
2024-05-12,ARDU025,1
2024-05-12,COSD021,1
2024-05-11,ARDU017,1
2024-05-11,ANDU001,1
2024-05-11,ARSS002,1
2024-05-11,PUKA007,1
2024-05-11,CODU013,1
2024-05-11,CODU018,1
2024-05-11,COSD009,1
2024-05-11,COMR008,1
2024-05-10,COKA012,1
2024-05-10,CODU027,1
2024-05-10,ACVI002,1
2024-05-10,ARDU003,1
2024-05-10,COLA029,2
2024-05-10,COKA019,2
2024-05-10,CODU022,1
2024-05-10,COKA012,1
2024-05-10,COKA001,1
2024-05-10,ARLA008,1
2024-05-10,ARSS002,1
2024-05-10,CODU008,1
2024-05-08,COSD021,1
2024-05-08,COLA020,1
2024-05-08,PUSD004,2
2024-05-08,CODU014,1
2024-05-08,ACRA002,1
2024-05-08,ANDU001,1
2024-05-08,PUSD010,1
2024-05-08,ANSD006,1
2024-05-07,COMR028,1
2024-05-07,ARMR006,1
2024-05-07,ARLA008,1
2024-05-07,COMR023,1
2024-05-06,PUDU001,1
2024-05-06,ARDU020,1
2024-05-06,ARSS004,1
2024-05-06,COSS003,1
2024-05-06,CODU008,1
2024-05-06,COKA005,1
2024-05-06,CODU025,1
2024-05-06,CODV008,2
2024-05-05,ARDU012,1
2024-05-04,PUSD004,1
2024-05-04,ARLA009,1
2024-05-04,ARKA012,1
2024-05-04,ARKA011,1
2024-05-04,COSD015,1
2024-05-04,CODU027,1
2024-05-04,ARDU026,1
2024-05-04,ANDV002,1
2024-05-04,ARSS004,1
2024-05-04,CODV008,4
2024-05-04,ARLA007,1
2024-05-04,COKA017,1
2024-05-03,COKA034,1
2024-05-03,COKA032,1
2024-05-02,COKA032,1
2024-05-02,CODU027,1
2024-05-02,COLA029,1
2024-05-02,COSD036,1
2024-05-02,COLA028,1
2024-05-02,COLA019,1
2024-05-02,COSS001,1
2024-05-02,CODU017,1
2024-05-02,COMR022,1
2024-05-02,COMR009,1
2024-05-02,CODU013,1
2024-05-02,CODU005,1
2024-05-02,COKA018,1
2024-05-02,PUDU003,1
2024-05-02,PUKA006,1
2024-05-02,PUKA008,1
2024-05-02,PUKA009,1
2024-05-02,PUKA004,1
2024-05-02,ACRA002,1
2024-05-02,ACRA003,1
2024-05-02,ACRA001,1
2024-05-02,ARDU026,1
2024-05-02,ARLA011,1
2024-05-02,ARDU022,1
2024-05-02,ARDU009,1
2024-05-02,ARDU019,1
2024-05-02,ARDU001,1
2024-05-02,ARDU012,1
2024-05-02,ARSD004,1
2024-05-02,ARSD002,1
2024-05-02,ACPA001,1
2024-05-01,COSD004,1
2024-05-01,PUKA007,1
2024-05-01,COSD024,1
2024-05-01,COLA006,2
2024-04-30,COKA018,1
2024-04-30,COSD036,1
2024-04-30,COSUCRE,1
2024-04-29,PUKA009,1
2024-04-29,COKA013,1
2024-04-29,COLA019,1
2024-04-29,COLA001,1
2024-04-28,ACVI007,1
2024-04-28,COLA018,1
2024-04-28,CODU020,1
2024-04-27,COLA021,1
2024-04-27,COKA019,1
2024-04-27,COKA030,1
2024-04-27,CODU017,1
2024-04-27,ACTOPES,1
2024-04-27,ARKA020,1
2024-04-27,ARDU020,1
2024-04-27,ANKA026,1
2024-04-27,COKA019,1
2024-04-27,CODV008,1
2024-04-26,COSD002,1
2024-04-25,ACRA004,1
2024-04-25,ARSD001,1
2024-04-25,CODU008,1
2024-04-25,ACVI006,1
2024-04-25,COSS002,1
2024-04-25,COSD036,1
2024-04-25,ARSS002,1
2024-04-25,PUSD005,2
2024-04-25,CODU017,1
2024-04-24,ARDU026,1
2024-04-24,CODU027,1
2024-04-24,CODU027,1
2024-04-24,ARDU026,1
2024-04-23,COSUCRE,1
2024-04-23,COSD003,1
2024-04-23,ANSD006,1
2024-04-23,ACTOPES,1
2024-04-23,ARMR007,1
2024-04-23,ARSD004,1
2024-04-23,ARKA010,1
2024-04-22,COSD017,1
2024-04-22,ARLA010,1
2024-04-22,ANSD016,1
2024-04-22,COSS003,1
2024-04-22,COKA001,1
2024-04-22,COKA013,1
2024-04-22,COKA011,1
2024-04-22,COKA005,1
2024-04-20,COLA020,1
2024-04-20,ARLA008,1
2024-04-20,CODU020,1
2024-04-20,COKA019,1
2024-04-20,COSD002,1
2024-04-19,PUKA007,2
2024-04-19,COSUCRE,1
2024-04-19,ANKA032,1
2024-04-18,ACPA013,1
2024-04-18,ACVI002,1
2024-04-18,COLA006,1
2024-04-18,PUSD010,1
2024-04-18,COSD004,1
2024-04-18,COSD022,1
2024-04-18,COSD023,1
2024-04-17,ANDR001,1
2024-04-17,PUDR003,1
2024-04-17,CODR002,1
2024-04-17,ACVI001,1
2024-04-16,ANDU001,1
2024-04-16,ARDU005,1
2024-04-16,PUSD010,1
2024-04-16,ANDV010,1
2024-04-16,COKA013,1
2024-04-16,COKA016,1
2024-04-16,COKA005,1
2024-04-16,COMR016,1
2024-04-16,COMR003,1
2024-04-16,COMR023,1
2024-04-16,COMR026,1
2024-04-16,ARKA009,1
2024-04-16,ARMR006,1
2024-04-16,ARLA011,1
2024-04-16,COKA032,1
2024-04-16,COSD021,1
2024-04-16,ANSD022,1
2024-04-16,PUSD010,1
2024-04-16,PUDU004,1
2024-04-16,COSD007,1
2024-04-16,COMR017,1
2024-04-15,ARSD009,1
2024-04-15,ANSD022,1
2024-04-15,ANDV011,1
2024-04-15,ANDV003,1
2024-04-15,ARDU019,1
2024-04-14,COMR009,1
2024-04-14,CODU015,1
2024-04-14,ANSD005,1
2024-04-12,COLA018,1
2024-04-12,ARLA009,2
2024-04-12,ARDR002,1
2024-04-12,ANKA030,1
2024-04-12,COLA007,2
2024-04-12,COKA005,1
2024-04-12,COLA002,1
2024-04-12,COLA019,1
2024-04-12,COKA003,1
2024-04-12,COSD022,1
2024-04-12,PUSD007,1
2024-04-12,CODU021,1
2024-04-11,COLA019,2
2024-04-11,COKA001,2
2024-04-11,COLA029,1
2024-04-11,CODU027,1
2024-04-10,ANDU002,2
2024-04-10,CODU023,1
2024-04-10,ANDU006,1
2024-04-10,ANKA030,1
2024-04-10,CODU024,1
2024-04-10,CODU024,1
2024-04-10,ARDU025,1
2024-04-10,COSUCRE,1
2024-04-10,CODU024,1
2024-04-10,COMR027,1
2024-04-10,ACTOPES,1
2024-04-10,ARMR007,1
2024-04-10,ARKA008,1
2024-04-10,ARDV003,1
2024-04-09,COKA019,1
2024-04-09,ARSS002,1
2024-04-09,COSS002,1
2024-04-09,COKA032,1
2024-04-09,COSD007,1
2024-04-09,ARLA002,1
2024-04-09,ARKA008,1
2024-04-09,ARSD008,1
2024-04-09,PUKA004,1
2024-04-09,ANDV001,1
2024-04-09,ANDV002,1
2024-04-08,COSD036,1
2024-04-08,COMR027,1
2024-04-08,COMR022,1
2024-04-07,COLA029,1
2024-04-07,COLA029,1
2024-04-07,COLA028,1
2024-04-07,COSD036,1
2024-04-07,COSD022,1
2024-04-07,ARDU006,1
2024-04-07,ARLA012,1
2024-04-07,ARLA011,1
2024-04-07,ARDU022,1
2024-04-07,ARDU018,1
2024-04-07,ARSD001,1
2024-04-07,ACVI006,1
2024-04-05,COKA002,2
2024-04-05,COLA005,1
2024-04-04,COKA010,1
2024-04-04,COMR006,1
2024-04-03,ARSS003,2
2024-04-03,COKA032,1
2024-04-03,COSD036,1
2024-04-03,ARLA002,1
2024-04-02,COLA028,1
2024-04-02,COMR007,1
2024-04-02,ARLA012,1
2024-04-02,ANDU004,1
2024-04-02,ANDU003,1
2024-04-01,COKA012,2
2024-04-01,ANDU002,1
2024-04-01,ANDU006,1
2024-04-01,ARDU006,1
2024-04-01,ARDU014,1
2024-04-01,ARDU003,1
2024-04-01,ARDU002,1
2024-04-01,CODU019,1
2024-04-01,COSD017,1
2024-04-01,COLA021,1
2024-04-01,COLA002,1
2024-04-01,PUSD010,1
2024-04-01,ANKA028,1
2024-04-01,ARLA009,1
2024-04-01,COKA012,1
2024-04-01,ANDV011,1
2024-03-31,ACVI005,1
2024-03-31,PUSD010,1
2024-03-31,PUSD007,1
2024-03-29,COMR010,2
2024-03-29,COKA002,1
2024-03-28,CODR002,1
2024-03-28,CODU009,1
2024-03-28,PUDU006,1
2024-03-27,COKA003,1
2024-03-27,COKA001,1
2024-03-26,COMR006,1
2024-03-26,ARDU017,1
2024-03-26,CODU015,1
2024-03-26,COKA019,1
2024-03-25,PUSD010,1
2024-03-25,CODU008,1
2024-03-25,PUDU001,1
2024-03-24,CODU016,1
2024-03-24,PUKA005,1
2024-03-23,COKA019,1
2024-03-23,COKA019,2
2024-03-22,ARLA013,1
2024-03-22,ARDU003,1
2024-03-22,ANSD017,1
2024-03-22,ARDU014,1
2024-03-22,CODU012,1
2024-03-22,COSD013,1
2024-03-22,ANSD005,1
2024-03-22,PUSD010,1
2024-03-22,COSD024,1
2024-03-22,CODU022,1
2024-03-22,CODU005,1
2024-03-22,PUSD005,1
2024-03-22,ARDU021,1
2024-03-22,COLA010,1
2024-03-22,CODU020,1
2024-03-22,COSD036,1
2024-03-21,ARLA001,1
2024-03-21,COLA025,1
2024-03-21,COLA008,1
2024-03-21,CODR001,1
2024-03-20,COKA019,1
2024-03-20,COKA015,1
2024-03-20,PUDU005,1
2024-03-20,COLA020,2
2024-03-20,COKA001,1
2024-03-20,COLA029,1
2024-03-20,COKA030,1
2024-03-20,COLA005,1
2024-03-20,COSD003,1
2024-03-20,ARDU027,1
2024-03-19,COKA030,1
2024-03-19,COKA011,1
2024-03-19,PUKA008,1
2024-03-19,PUKA006,1
2024-03-19,ACVI001,1
2024-03-19,ACVI005,1
2024-03-18,COMR010,1
2024-03-18,COLA015,1
2024-03-18,COLA001,1
2024-03-18,COSD025,1
2024-03-18,COSD009,1
2024-03-18,CODU027,1
2024-03-18,COLA028,1
2024-03-18,COLA021,1
2024-03-18,COMR006,1
2024-03-18,CODU014,1
2024-03-18,ARLA001,1
2024-03-18,ARDR005,1
2024-03-18,ARLA008,1
2024-03-18,ARDU018,1
2024-03-18,COSUCRE,1
2024-03-18,ARSD003,1
2024-03-18,CODU015,1
2024-03-18,COSD036,1
2024-03-18,COSD020,1
2024-03-18,COSD017,1
2024-03-17,COSD025,1
2024-03-17,COKA018,1
2024-03-17,COSD023,1
2024-03-17,ANSD007,1
2024-03-16,COLA003,1
2024-03-16,COSD011,1
2024-03-16,COLA028,1
2024-03-16,COSS003,1
2024-03-16,COMR018,1
2024-03-16,CODU017,1
2024-03-16,COMR009,1
2024-03-16,COLA008,1
2024-03-16,COLA026,1
2024-03-16,ANDR002,1
2024-03-16,ANSD005,1
2024-03-16,ARSD012,1
2024-03-16,ARSS004,1
2024-03-16,ARMF002,1
2024-03-16,ARLA010,1
2024-03-16,ARLA011,1
2024-03-16,ARLA008,1
2024-03-16,ARSS003,1
2024-03-16,ARSD010,1
2024-03-16,ARSD001,1
2024-03-16,ARDU005,1
2024-03-16,ARSD005,1
2024-03-16,COSD023,1
2024-03-16,ANSD006,1
2024-03-16,ANSD022,1
2024-03-16,ACVI002,1
2024-03-16,COSD002,1
2024-03-16,ACPA013,1
2024-03-15,COKA034,1
2024-03-15,COMR007,1
2024-03-15,PUDU006,1
2024-03-15,ARSD002,2
2024-03-15,ANDU003,1
2024-03-15,ARDU015,1
2024-03-15,CODU017,1
2024-03-15,CODU019,1
2024-03-13,PUDU001,1
2024-03-13,ARDU022,1
2024-03-13,ARMR007,1
2024-03-13,COMR022,1
2024-03-13,ARDU015,1
2024-03-13,CODU023,1
2024-03-12,PUKA007,1
2024-03-12,COLA015,1
2024-03-12,ANKA028,3
2024-03-11,COKA012,1
2024-03-11,ANDU001,1
2024-03-10,ARDU017,1
2024-03-10,ARDU012,1
2024-03-10,COKA004,1
2024-03-10,COKA032,1
2024-03-10,ARLA013,2
2024-03-10,COLA015,1
2024-03-10,ARLA003,1
2024-03-10,COKA032,1
2024-03-09,COLA010,2
2024-03-09,ARKA012,2
2024-03-08,ANDU003,2
2024-03-08,COKA018,1
2024-03-08,PUKA007,1
2024-03-07,CODU016,1
2024-03-06,ARDU020,2
2024-03-06,ARLA011,1
2024-03-06,ACPA013,1
2024-03-06,ARDU006,1
2024-03-06,CODU008,1
2024-03-06,COSS003,1
2024-03-06,COKA017,1
2024-03-06,COMR018,1
2024-03-06,ARDU027,1
2024-03-05,COLA025,1
2024-03-05,COLA004,1
2024-03-05,COLA005,1
2024-03-05,COLA015,1
2024-03-05,CODU009,1
2024-03-05,COLA018,1
2024-03-05,ARDU022,1
2024-03-04,COLA008,3
2024-03-04,COKA009,1
2024-03-04,CODU026,1
2024-03-04,COLA008,1
2024-03-04,COMR022,1
2024-03-03,COKA030,1
2024-03-02,COMR004,2
2024-03-01,ARSD010,1
2024-03-01,COSD036,1
2024-03-01,ARMR005,1
2024-03-01,ANSD005,1
2024-03-01,ANDU004,1
2024-03-01,COLA009,1
2024-02-29,PUKA009,1
2024-02-29,ARLA012,1
2024-02-29,ANKA026,1
2024-02-29,CODU003,1
2024-02-29,ARDU022,1
2024-02-29,CODU026,1
2024-02-29,CODU022,1
2024-02-29,COKA009,1
2024-02-29,CODU001,1
2024-02-29,COSS003,1
2024-02-29,PUDU002,1
2024-02-29,PUDU001,1
2024-02-29,COSS001,1
2024-02-29,CODU014,1
2024-02-29,ANDU004,1
2024-02-29,ARDU013,1
2024-02-29,CODU015,1
2024-02-29,ARDU019,1
2024-02-28,PUSD007,1
2024-02-28,CODU025,1
2024-02-28,PUDU004,1
2024-02-28,COKA003,1
2024-02-28,ARMR007,1
2024-02-27,PUDU001,1
2024-02-27,ARDU019,1
2024-02-27,COLA006,1
2024-02-27,COLA001,1
2024-02-27,COLA004,1
2024-02-26,CODU021,1
2024-02-26,PUDU001,1
2024-02-26,COLA006,1
2024-02-26,COLA028,1
2024-02-26,PUKA006,1
2024-02-25,ARDU019,1
2024-02-25,ANDU004,1
2024-02-25,ARDU013,1
2024-02-25,PUDU001,1
2024-02-24,COKA012,1
